date,hx_px,ss_px,dxy,spx,sox,vix,hyoas,move,rspt,smh
2026-01-21,738353.5,149026.859375,98.76000213623047,6875.6201171875,8042.06982421875,16.899999618530273,269.0,59.560001373291016,47.25784683227539,401.92999267578125
2026-01-22,753320.0625,151818.0,98.36000061035156,6913.35009765625,8055.169921875,15.640000343322754,264.0,56.5,47.627281188964844,402.82000732421875
2026-01-23,765293.375,151618.625,97.5999984741211,6915.60986328125,7957.93017578125,16.09000015258789,268.0,56.25,47.148014068603516,400.0899963378906
2026-01-26,734362.3125,151618.625,97.04000091552734,6950.22998046875,7927.0400390625,16.149999618530273,269.0,55.77000045776367,47.52743148803711,398.82000732421875
2026-01-27,798219.875,158995.203125,96.22000122070312,6978.60009765625,8117.18017578125,16.350000381469727,271.0,56.119998931884766,47.97674560546875,407.25
2026-01-28,839128.6875,161886.03125,96.44999694824219,6978.02978515625,8306.740234375,16.350000381469727,272.0,57.43000030517578,48.67567825317383,416.6300048828125
2026-01-29,859084.25,160191.40625,96.27999877929688,6969.009765625,8320.3896484375,16.8799991607666,277.0,60.72999954223633,47.916839599609375,417.5199890136719
2026-01-30,906977.375,159992.046875,96.98999786376953,6939.02978515625,7998.47021484375,17.440000534057617,280.0,59.20000076293945,46.83848190307617,403.4599914550781
2026-01-31,,,,,,,288.0,,,
2026-02-02,828153.125,149924.0,97.61000061035156,6976.43994140625,8134.490234375,16.34000015258789,281.0,59.29999923706055,47.74709701538086,407.9700012207031
2026-02-03,904981.875,166969.875,97.44000244140625,6917.81005859375,7966.330078125,18.0,285.0,57.540000915527344,46.61881637573242,397.67999267578125
2026-02-04,897997.375,168564.828125,97.62000274658203,6882.72021484375,7619.16015625,18.639999389648438,286.0,57.5099983215332,45.820037841796875,382.0199890136719
2026-02-05,840126.5,158795.828125,97.81999969482422,6798.39990234375,7614.64013671875,21.770000457763672,297.0,62.15999984741211,45.051212310791016,381.07000732421875
2026-02-06,837133.125,158098.046875,97.62999725341797,6932.2998046875,8048.6201171875,20.3700008392334,287.0,63.619998931884766,46.71866989135742,401.6499938964844
2026-02-09,885026.375,165873.359375,96.81999969482422,6964.81982421875,8162.580078125,17.360000610351562,284.0,62.7400016784668,47.29777908325195,406.6499938964844
2026-02-10,874050.8125,165275.265625,96.80000305175781,6941.81005859375,8107.1298828125,17.790000915527344,286.0,64.55000305175781,47.1679801940918,404.760009765625
2026-02-11,858086.4375,167268.9375,96.83000183105469,6941.47021484375,8291.8603515625,17.649999618530273,284.0,61.349998474121094,47.407615661621094,414.7799987792969
2026-02-12,886024.125,178034.75,96.93000030517578,6832.759765625,8084.7001953125,20.81999969482422,292.0,68.56999969482422,46.379188537597656,406.1099853515625
2026-02-13,878041.9375,180626.515625,96.87999725341797,6836.169921875,8137.85986328125,20.600000381469727,295.0,70.0999984741211,47.08810043334961,407.7200012207031
2026-02-16,,,,,,,294.0,,,
2026-02-17,,,97.16000366210938,6843.22021484375,8136.0498046875,20.290000915527344,294.0,68.83999633789062,46.55891418457031,407.510009765625
2026-02-18,,,97.69999694824219,6881.31005859375,8214.349609375,19.6200008392334,286.0,64.19000244140625,47.04816436767578,412.54998779296875
2026-02-19,892010.75,189398.671875,97.93000030517578,6861.89013671875,8173.2998046875,20.229999542236328,288.0,68.02999877929688,46.72865295410156,410.20001220703125
2026-02-20,946888.375,189498.359375,97.80000305175781,6909.509765625,8260.419921875,19.09000015258789,286.0,64.2699966430664,46.95829772949219,415.0299987792969
2026-02-23,948884.0,192389.171875,97.69999694824219,6837.75,8213.4599609375,21.010000228881836,295.0,68.02999877929688,46.0097541809082,412.8800048828125
2026-02-24,1002763.8125,199367.015625,97.87999725341797,6890.06982421875,8332.33984375,19.549999237060547,297.0,65.2699966430664,46.5888671875,419.1600036621094
2026-02-25,1015734.875,202855.9375,97.69999694824219,6946.1298828125,8467.4296875,17.93000030517578,294.0,62.43000030517578,47.39763259887695,426.1600036621094
2026-02-26,1098578.0,217310.0625,97.79000091552734,6908.85986328125,8197.259765625,18.6299991607666,298.0,63.93000030517578,47.28779983520508,412.010009765625
2026-02-27,1060592.625,215814.8125,97.61000061035156,6878.8798828125,8098.3701171875,19.860000610351562,310.0,73.37999725341797,47.10807418823242,406.3699951171875
2026-02-28,,,,,,,312.0,,,
2026-03-02,,,98.37999725341797,6881.6201171875,8137.35986328125,21.440000534057617,303.0,73.20999908447266,47.018211364746094,406.3900146484375
2026-03-03,938639.5,194482.53125,99.05000305175781,6816.6298828125,7764.8798828125,23.56999969482422,308.0,77.75,46.099609375,391.05999755859375
2026-03-04,848674.0,171655.0,98.7699966430664,6869.5,7914.47998046875,21.149999618530273,297.0,70.02999877929688,46.90837478637695,399.1000061035156
2026-03-05,940638.6875,190993.609375,99.31999969482422,6830.7099609375,7821.759765625,23.75,300.0,74.52999877929688,46.59885025024414,395.3500061035156
2026-03-06,923645.25,187604.375,98.98999786376953,6740.02001953125,7514.740234375,29.489999771118164,313.0,81.26000213623047,45.48055648803711,380.55999755859375
2026-03-09,835679.0,172950.890625,99.18000030517578,6795.990234375,7810.39990234375,25.5,319.0,79.73999786376953,46.33924865722656,394.3699951171875
2026-03-10,937639.875,187305.328125,98.83000183105469,6781.47998046875,7865.1201171875,24.93000030517578,306.0,76.33000183105469,46.24938201904297,397.3299865722656
2026-03-11,954633.375,189398.671875,99.2300033569336,6775.7998046875,7914.56982421875,24.229999542236328,309.0,78.58999633789062,46.40913772583008,401.0299987792969
2026-03-12,929642.9375,187305.328125,99.73999786376953,6672.6201171875,7643.169921875,27.290000915527344,317.0,95.30000305175781,45.38071060180664,388.1300048828125
2026-03-13,909650.625,182919.234375,100.36000061035156,6632.18994140625,7646.64013671875,27.190000534057617,328.0,91.16999816894531,45.590389251708984,387.3299865722656
2026-03-16,973626.0625,188102.796875,99.70999908447266,6699.3798828125,7796.240234375,23.510000228881836,327.0,85.25,46.369197845458984,393.9200134277344
2026-03-17,969627.625,193286.328125,99.58000183105469,6716.08984375,7836.830078125,22.3700008392334,322.0,79.2300033569336,46.81851577758789,396.8800048828125
2026-03-18,1055594.625,207840.109375,100.08999633789062,6624.7001953125,7795.1298828125,25.09000015258789,320.0,81.25,46.489017486572266,393.6700134277344
2026-03-19,1012611.0625,199865.4375,99.2300033569336,6606.490234375,7863.2998046875,24.059999465942383,327.0,84.87999725341797,46.94831466674805,394.9200134277344
2026-03-20,1006613.375,198768.921875,99.6500015258789,6506.47998046875,7670.60986328125,26.780000686645508,324.0,108.83999633789062,45.68025207519531,384.739990234375
2026-03-23,932641.8125,185710.375,98.94999694824219,6581.0,7773.1298828125,26.149999618530273,319.0,98.1500015258789,46.2988395690918,391.3599853515625
2026-03-24,985621.4375,189099.625,99.43000030517578,6556.3701171875,7872.7099609375,26.950000762939453,319.0,103.01000213623047,46.268856048583984,394.5899963378906
2026-03-25,994618.0,188401.828125,99.5999984741211,6591.89990234375,7967.75,25.329999923706055,317.0,97.58999633789062,46.54867172241211,399.0199890136719
2026-03-26,932641.8125,179530.015625,99.9000015258789,6477.16015625,7585.8701171875,27.440000534057617,321.0,115.0199966430664,45.209571838378906,380.8399963378906
2026-03-27,932641.8125,179530.015625,100.1500015258789,6368.85009765625,7457.669921875,31.049999237060547,342.0,111.94999694824219,44.3001823425293,374.25
2026-03-30,872664.8125,176105.78125,100.51000213623047,6343.72021484375,7142.330078125,30.610000610351562,346.0,108.33000183105469,43.48073196411133,362.5299987792969
2026-03-31,806690.1875,167015.8125,99.95999908447266,6528.52001953125,7588.2001953125,25.25,328.0,96.05000305175781,45.22955322265625,383.3999938964844
2026-04-01,896655.625,189441.078125,99.6500015258789,6575.31982421875,7802.31005859375,24.540000915527344,316.0,90.19000244140625,45.859130859375,391.9700012207031
2026-04-02,829681.3125,178203.46875,100.02999877929688,6582.68994140625,7833.39013671875,23.8700008392334,317.0,84.41000366210938,46.36878967285156,392.32000732421875
2026-04-03,875663.6875,185994.875,,,,,313.0,,,
2026-04-06,885659.8125,192887.28125,99.9800033569336,6611.830078125,7916.10986328125,24.170000076293945,305.0,81.68000030517578,46.54867172241211,395.9800109863281
2026-04-07,915648.3125,196283.53125,99.63999938964844,6616.85009765625,8003.8701171875,25.780000686645508,312.0,83.1500015258789,46.78850555419922,399.8999938964844
2026-04-08,1032603.375,210268.109375,99.12999725341797,6782.81005859375,8510.919921875,21.040000915527344,294.0,78.73999786376953,48.33746337890625,422.9200134277344
2026-04-09,997616.8125,203775.265625,98.81999969482422,6824.66015625,8689.5302734375,19.489999771118164,290.0,74.01000213623047,47.96771240234375,430.30999755859375
2026-04-10,1026605.6875,205773.0625,98.6500015258789,6816.89013671875,8889.830078125,19.229999542236328,294.0,72.1500015258789,47.57797622680664,436.8800048828125
2026-04-13,1039600.75,200778.578125,98.37000274658203,6886.240234375,9039.51953125,19.1200008392334,295.0,74.41999816894531,48.97703170776367,443.3399963378906
