date,all_adv,all_dec,all_unch,all_nh,all_nl,all_nhl_n,all_ma20,all_ma50,all_ma200,all_upvol,all_dnvol,all_amt,all_turnover,kospi_adv,kospi_dec,kospi_unch,kospi_nh,kospi_nl,kospi_nhl_n,kospi_ma20,kospi_ma50,kospi_ma200,kospi_upvol,kospi_dnvol,kospi_amt,kospi_turnover,kosdaq_adv,kosdaq_dec,kosdaq_unch,kosdaq_nh,kosdaq_nl,kosdaq_nhl_n,kosdaq_ma20,kosdaq_ma50,kosdaq_ma200,kosdaq_upvol,kosdaq_dnvol,kosdaq_amt,kosdaq_turnover,top10_share,penny_share,top50_penny,cap_up,cap_down,kospi_close,kosdaq_close,vkospi,usdkrw,putcall,ew_close,ew_mom
2026-02-04,1767,748,146,0,0,0,70.2408,64.2722,54.3562,32.3388,11.6683,44.2942,0.8793,746,155,40,0,0,0,75.4516,68.8298,61.588,23.7303,6.8989,30.6665,0.6971,1021,593,106,0,0,0,67.385,61.7595,50.3008,8.6085,4.7694,13.6277,2.1364,33.7467,0.7049,0,21,0,5371.1,1149.43,50.7,1446.6801,1.657,18025.0,21.1701
2026-02-05,703,1802,156,0,0,0,63.3559,59.9244,52.8913,10.3356,35.0063,45.6685,0.943,307,574,60,0,0,0,70.882,65.2128,60.9442,5.8609,25.7875,31.9229,0.7551,396,1228,96,0,0,0,59.2312,57.0088,48.3755,4.4747,9.2188,13.7457,2.233,36.1887,0.6118,0,9,0,5163.57,1108.41,52.21,1460.11,1.781,17650.0,18.3811
2026-02-06,561,1961,139,0,0,0,52.5207,53.9509,50.6554,13.4184,30.7886,44.4974,0.9335,191,698,52,0,0,0,60.3613,58.4043,57.618,6.3693,23.7667,30.2665,0.7264,370,1263,87,0,0,0,48.2236,51.4956,46.7509,7.0491,7.0219,14.2309,2.3721,39.3675,0.9019,0,8,0,5089.14,1080.77,51.48,1470.6801,1.5,17383.0,16.3526
2026-02-09,2031,478,152,0,0,0,63.6945,60.771,54.0864,35.682,2.975,38.94,0.7848,713,172,56,0,0,0,69.6068,65.8511,62.2318,25.1525,1.1379,26.4366,0.6097,1318,306,96,0,0,0,60.4543,57.9719,49.5187,10.5295,1.8371,12.5034,1.9981,35.7298,0.6635,0,11,0,5298.04,1127.55,47.16,1462.4,1.322,17981.0,20.0829
2026-02-10,1657,854,150,0,0,0,69.0226,65.9108,55.8211,16.7497,18.1298,35.1529,0.7092,687,207,47,0,0,0,74.9203,72.1277,64.6996,10.6078,12.4374,23.137,0.5333,970,647,103,0,0,0,65.7941,62.4853,50.8424,6.1419,5.6925,12.0159,1.9423,30.2955,0.7795,0,10,1,5301.69,1115.2,42.0,1458.54,0.963,18257.0,21.6408
2026-02-11,1322,1153,186,0,0,0,70.3383,67.0068,56.515,25.3481,10.9388,36.8051,0.736,540,336,65,0,0,0,77.577,72.8723,65.6652,18.7701,6.6746,25.7425,0.5874,782,817,121,0,0,0,66.3758,63.7749,51.3839,6.578,4.2642,11.0626,1.7883,35.4016,0.6088,0,7,0,5354.49,1114.87,38.88,1455.33,0.859,18445.0,22.5962
2026-02-12,1477,996,188,0,0,0,71.6541,69.4255,57.9414,34.5551,9.4437,45.204,0.8786,617,270,54,0,0,0,80.4463,76.2766,68.0258,25.8905,5.5278,32.439,0.7176,860,726,134,0,0,0,66.8412,65.6506,52.2864,8.6646,3.9159,12.765,2.0434,39.8612,0.6012,0,13,0,5522.27,1125.99,40.51,1444.1899,0.856,18716.0,24.0755
2026-02-13,709,1803,149,0,0,0,61.8797,65.0038,55.9753,22.6821,18.7784,41.7759,0.815,336,544,61,0,0,0,75.2391,73.5106,66.7382,17.4995,12.8852,30.6046,0.6782,373,1259,88,0,0,0,54.5666,60.3165,49.9398,5.1826,5.8932,11.1712,1.8212,37.2757,0.5463,0,6,2,5507.01,1106.08,41.57,1440.9,2.932,18726.0,23.8188
2026-02-19,1751,776,134,0,0,0,66.3534,68.5304,58.9823,38.7724,4.5939,43.7184,0.8252,666,231,44,0,0,0,79.8087,78.1915,69.9571,26.5591,2.5343,29.1509,0.6262,1085,545,90,0,0,0,58.9878,63.2103,52.8279,12.2133,2.0596,14.5675,2.2649,33.0372,0.7362,0,11,0,5677.25,1160.71,42.56,1440.16,3.772,19132.0,26.1399
2026-02-20,1164,1334,163,0,0,0,65.0,68.4171,59.5991,35.1657,9.9874,45.4223,0.8411,543,339,59,0,0,0,81.2965,79.5745,71.5665,27.8868,5.1069,33.064,0.6945,621,995,104,0,0,0,56.0791,62.273,52.8881,7.2789,4.8805,12.3583,1.9326,33.6166,0.8468,0,11,0,5808.53,1154.0,43.87,1447.75,1.805,19472.0,27.9916
2026-02-23,1406,1108,147,0,0,0,66.0526,70.4571,60.9869,30.6277,14.7474,45.8326,0.8441,543,346,52,0,0,0,83.1031,81.7021,73.6052,21.985,9.0477,31.418,0.6558,863,762,95,0,0,0,56.719,64.2648,53.911,8.6426,5.6997,14.4147,2.2558,31.674,0.8066,0,16,0,5846.09,1151.99,46.34,1443.4399,2.135,19516.0,27.8923
2026-02-24,1288,1186,187,0,0,0,67.1429,71.7145,61.4258,33.6995,11.0314,45.3072,0.8178,405,464,72,0,0,0,84.1658,83.2979,73.176,23.8864,7.1947,31.5691,0.645,883,722,115,0,0,0,57.8243,65.3396,54.8406,9.8131,3.8367,13.7381,2.1264,34.0263,0.933,0,19,2,5969.64,1165.0,48.12,1442.2,2.981,19571.0,27.8512
2026-02-25,1078,1411,172,0,0,0,66.2406,71.1589,60.8243,36.5431,12.0383,48.8761,0.8675,444,434,63,0,0,0,84.5909,82.8723,73.3906,28.9686,6.34,35.4822,0.7114,634,977,109,0,0,0,56.1955,64.7162,53.7861,7.5745,5.6983,13.3939,2.0727,33.6388,0.6937,0,17,1,6083.86,1165.25,49.57,1439.99,2.447,19942.0,29.8335
2026-02-26,662,1871,128,0,0,0,57.2932,65.8868,58.2049,45.5904,11.3255,57.3378,0.9832,240,657,44,0,0,0,74.6015,78.5106,70.3863,32.7808,6.3699,39.3673,0.7611,422,1214,84,0,0,0,47.8185,58.9474,51.3822,12.8097,4.9556,17.9705,2.7256,35.84,0.5088,0,9,0,6307.27,1188.15,54.67,1426.9301,2.96,20065.0,30.1813
2026-02-27,724,1788,149,0,0,0,50.6015,62.8442,56.7411,28.0781,40.0635,69.7583,1.2066,262,626,53,0,0,0,66.525,76.1702,68.3476,19.4234,34.9575,54.9749,1.0739,462,1162,96,0,0,0,41.8848,55.5231,50.2404,8.6547,5.106,14.7834,2.2327,41.7632,0.3615,0,9,1,6244.13,1192.78,54.12,1432.3199,2.298,20015.0,29.4191
2026-03-03,247,2332,82,0,0,0,29.9248,48.1523,51.1171,14.5319,52.6703,67.2321,1.2509,73,840,28,0,0,0,39.2136,60.255,62.8755,9.5555,41.439,51.0002,1.0753,174,1492,54,0,0,0,24.84,41.4962,44.5312,4.9764,11.2313,16.2319,2.5687,40.691,0.5113,0,15,0,5791.91,1137.7,62.98,1452.27,2.551,18944.0,22.15
2026-03-04,35,2555,71,0,0,0,6.5389,18.6204,33.2307,2.7978,71.8253,74.6318,1.5829,12,908,21,0,0,0,7.0138,22.9543,40.0215,1.3608,57.7359,59.0967,1.4168,23,1647,50,0,0,0,6.2791,16.2383,29.4294,1.437,14.0894,15.5351,2.8576,47.4535,0.5599,0,9,4,5093.54,978.44,80.37,1483.0699,1.931,16603.0,6.8904
2026-03-05,2521,59,81,0,0,0,19.0154,35.9457,44.9404,57.5114,1.6196,60.6464,1.1665,895,21,25,0,0,0,20.4038,42.7205,53.6481,42.1504,1.1953,44.8583,0.9796,1626,38,56,0,0,0,18.2558,32.2242,40.072,15.361,0.4243,15.7881,2.5465,44.3131,0.4599,0,18,1,5583.9,1116.41,73.71,1460.75,1.407,17906.0,15.0247
2026-03-06,1700,816,146,0,0,0,23.2995,40.7156,46.2308,28.9329,16.9356,46.1277,0.8833,520,362,60,0,0,0,22.6355,46.44,54.0773,16.8669,14.5997,31.5659,0.6892,1180,454,86,0,0,0,23.6628,37.5729,41.8465,12.066,2.3359,14.5617,2.2673,37.6609,0.3815,0,11,2,5584.87,1154.67,62.72,1479.51,1.41,18163.0,16.4018
2026-03-09,225,2353,85,0,0,0,13.153,29.3409,40.6154,7.7524,37.1915,45.2922,0.9206,71,848,23,0,0,0,12.0085,32.7311,45.8155,3.3638,29.8276,33.1922,0.7708,154,1505,62,0,0,0,13.7791,27.4796,37.7098,4.3886,7.3639,12.1,1.9733,42.7825,0.7193,0,4,1,5251.87,1102.28,71.82,1483.89,0.967,17358.0,11.0351
2026-03-10,2118,420,126,0,0,0,19.053,36.2575,44.3077,36.7384,6.4212,43.5922,0.8424,753,145,44,0,0,0,16.7906,40.3826,50.8584,25.2314,2.9734,28.6046,0.6297,1365,275,82,0,0,0,20.2907,33.9942,40.6475,11.507,3.4478,14.9876,2.3699,41.4372,0.4487,0,12,0,5532.59,1137.68,66.61,1464.47,1.05,17941.0,14.5081
2026-03-11,1830,691,143,0,0,0,24.0511,41.4157,47.1742,30.3283,11.9906,42.6187,0.8133,700,198,44,0,0,0,22.1041,46.865,54.721,20.5143,5.4279,26.1689,0.5679,1130,493,99,0,0,0,25.1163,38.4257,42.9599,9.8141,6.5627,16.4497,2.6028,34.0987,0.4498,0,20,0,5609.95,1136.83,63.19,1472.78,1.152,18282.0,16.3966
2026-03-12,1554,950,160,0,0,0,28.0722,44.3357,48.1937,19.8309,17.3367,37.7608,0.7231,568,320,54,0,0,0,25.8236,50.0531,56.2232,9.9775,13.2617,23.7473,0.5181,986,630,106,0,0,0,29.3023,41.2005,43.7126,9.8535,4.0749,14.0136,2.1944,34.675,0.7877,0,16,2,5583.25,1148.4,65.35,1475.34,1.047,18163.0,15.3619
2026-03-13,1203,1296,165,0,0,0,28.7862,44.5615,48.6362,16.8932,20.6764,38.0112,0.7385,337,549,56,0,0,0,23.8045,48.6716,55.4721,7.1324,16.3056,23.5759,0.5232,866,747,109,0,0,0,31.5116,42.3077,44.8235,9.7608,4.3708,14.4353,2.2507,34.7625,0.9522,1,9,0,5487.24,1152.96,60.76,1470.58,1.912,17971.0,13.8833
2026-03-16,763,1752,149,0,0,0,27.4709,41.1588,47.2734,18.3915,14.9676,34.8347,0.6707,247,644,51,0,0,0,22.2104,43.9957,53.4335,13.111,8.637,21.7978,0.478,516,1108,98,0,0,0,30.3488,39.604,43.8397,5.2805,6.3306,13.0369,2.0563,37.1149,1.4349,1,7,0,5549.85,1138.29,54.67,1501.75,2.186,17867.0,12.9785
2026-03-17,1565,928,172,0,0,0,29.9136,43.1904,48.5791,23.3371,11.1387,34.6484,0.6578,629,256,57,0,0,0,24.6546,46.9713,55.0429,15.9825,5.9494,22.0086,0.4749,936,672,115,0,0,0,32.7907,41.1182,44.9761,7.3546,5.1893,12.6398,1.9966,34.7806,0.7917,0,14,1,5640.48,1136.94,52.6,1488.91,2.039,18218.0,14.9335
2026-03-18,1611,896,158,0,0,0,36.227,46.5388,49.4434,37.2222,4.4136,41.7328,0.7564,616,277,49,0,0,0,32.1998,51.5409,56.0557,25.5792,1.523,27.1514,0.5576,995,619,109,0,0,0,38.4302,43.7973,45.7536,11.643,2.8906,14.5813,2.2503,41.1358,0.6188,0,10,0,5925.03,1164.38,54.18,1484.87,1.49,18786.0,18.2126
2026-03-19,618,1895,152,0,0,0,31.304,41.2716,47.7744,13.1151,21.2388,34.6961,0.6459,203,678,61,0,0,0,25.9299,44.9522,54.0193,7.6194,15.1839,22.9617,0.4849,415,1217,91,0,0,0,34.2442,39.2545,44.2917,5.4957,6.0549,11.7344,1.8443,37.2912,1.0418,0,9,1,5763.22,1143.48,55.47,1505.25,1.548,18534.0,16.3469
2026-03-20,1926,604,135,0,0,0,45.2461,48.2318,51.0744,25.0739,22.4122,48.1251,0.8923,738,160,44,0,0,0,44.102,55.1541,60.2358,15.9871,17.5439,34.0017,0.7165,1188,444,91,0,0,0,45.8721,44.438,45.9653,9.0868,4.8683,14.1234,2.1803,37.8113,0.7219,0,14,0,5781.2,1161.52,55.64,1489.84,1.457,18830.0,17.9163
2026-03-23,217,2359,90,0,0,0,26.6817,35.4026,45.5871,5.9257,31.4723,37.6657,0.746,51,860,31,0,0,0,22.6355,37.9384,51.9829,2.7451,23.9125,26.8061,0.6041,166,1499,59,0,0,0,28.8953,34.0128,42.0203,3.1806,7.5598,10.8596,1.7755,37.5747,0.8011,0,9,0,5405.75,1096.89,62.8,1504.21,1.939,17793.0,11.2111
2026-03-24,1926,594,146,0,0,0,35.7009,39.2024,48.3116,27.22,9.6901,37.1068,0.7157,703,190,49,0,0,0,31.9872,43.0393,55.4126,18.7176,5.9896,24.7975,0.5439,1223,404,97,0,0,0,37.7326,37.0996,44.3515,8.5024,3.7004,12.3093,1.9684,38.2996,1.0115,0,15,1,5553.92,1121.44,64.99,1485.36,1.705,18158.0,13.2688
2026-03-25,2009,496,161,0,0,0,51.1086,46.8397,50.6907,27.567,9.2404,38.2087,0.724,718,162,62,0,0,0,46.44,50.3719,58.0922,17.6763,6.3675,24.4827,0.5288,1291,334,99,0,0,0,53.6628,44.9039,46.5631,9.8907,2.8729,13.726,2.1205,35.8177,0.7177,0,17,0,5642.21,1159.55,61.5,1497.3101,1.397,18553.0,15.4824
2026-03-26,580,1946,141,0,0,0,44.006,40.9707,48.6953,10.6623,26.9796,38.3874,0.7506,224,663,55,0,0,0,43.1456,45.0584,55.627,4.1048,20.8057,25.0309,0.559,356,1283,86,0,0,0,44.4767,38.7303,44.8296,6.5575,6.1739,13.3565,2.0981,38.6792,0.7924,0,11,0,5460.46,1136.64,59.85,1500.97,1.203,18450.0,14.6017
2026-03-27,1276,1187,205,0,0,0,48.2901,41.4974,49.3671,13.3267,21.2457,35.5296,0.6966,432,442,68,0,0,0,47.1838,45.271,56.2701,6.6006,16.8975,23.975,0.5375,844,745,137,0,0,0,48.8953,39.4292,45.5197,6.7262,4.3482,11.5545,1.806,39.7212,1.1064,1,10,0,5438.87,1141.51,60.6,1508.36,1.317,18405.0,14.0823
2026-03-30,519,2032,117,74,107,2590,37.1289,33.797,45.5313,8.9584,21.5275,30.631,0.6193,154,749,39,18,39,932,31.7747,33.475,49.8392,4.3636,16.3997,20.8894,0.4829,365,1283,78,56,68,1658,40.0581,33.9732,43.1302,4.5949,5.1278,9.7416,1.5713,36.587,0.8609,0,16,0,5277.3,1107.05,61.43,1516.13,1.503,17986.0,11.2788
2026-03-31,325,2225,118,55,158,2591,27.0199,26.3534,41.9639,5.7925,33.7323,40.0591,0.8472,117,789,36,16,49,932,23.0606,25.0797,46.0879,3.701,25.6857,29.3986,0.7103,208,1436,82,39,109,1659,29.186,27.0506,39.6655,2.0915,8.0466,10.6605,1.8093,43.6165,1.0008,1,11,2,5052.46,1052.39,61.48,1503.33,1.343,17630.0,8.8926
2026-04-01,2351,209,109,93,60,2592,48.4222,38.1955,48.1013,36.8073,3.4914,40.3092,0.7879,837,70,35,24,19,932,45.4352,39.2136,52.4116,27.1329,2.2255,29.3617,0.6538,1514,139,74,69,41,1660,50.0581,37.6382,45.6989,9.6745,1.2659,10.9475,1.7528,43.1889,0.8049,1,11,0,5478.7,1116.18,61.65,1512.09,1.333,18543.0,14.287
2026-04-02,229,2332,108,71,156,2592,24.709,25.8271,42.4463,10.654,34.8592,46.8976,0.9612,90,814,38,23,44,932,22.9299,24.8672,47.5884,6.5234,25.9678,32.5348,0.7588,139,1518,70,48,112,1660,25.6827,26.3525,39.5821,4.1306,8.8913,14.3628,2.4294,41.4288,1.3508,1,5,0,5234.05,1056.34,58.91,1509.22,1.462,17857.0,9.8605
2026-04-03,1811,689,170,94,95,2592,32.7703,30.4135,45.2664,25.6077,5.9852,32.0941,0.6415,665,223,54,31,28,932,31.4225,30.6057,50.3751,19.0997,3.1065,22.2513,0.5049,1146,466,116,63,67,1660,33.5075,30.3083,42.4224,6.508,2.8787,9.8428,1.6532,36.3121,0.9222,0,6,0,5377.3,1063.75,59.1,,1.313,18119.0,11.2487
2026-04-06,880,1610,181,85,135,2592,28.979,29.0226,44.4232,20.4331,10.839,31.5322,0.6238,351,515,76,27,37,932,29.5117,29.8618,50.268,15.1778,6.229,21.5923,0.4832,529,1095,105,58,98,1660,28.6876,28.5631,41.1695,5.2553,4.61,9.9399,1.696,39.3431,0.8508,0,10,0,5450.33,1047.37,59.64,1507.85,0.913,18188.0,11.4448
2026-04-07,790,1672,209,67,150,2593,26.2763,26.9173,43.4266,21.4196,11.6488,33.3669,0.656,287,576,79,18,38,932,26.6454,27.3114,49.4105,17.0291,6.2745,23.5206,0.522,503,1096,130,49,112,1661,26.0743,26.7016,40.0955,4.3905,5.3743,9.8463,1.6971,40.1582,0.878,0,11,0,5494.78,1036.73,59.49,1499.13,0.933,18069.0,10.4804
2026-04-08,2190,325,156,116,70,2593,46.4715,36.8421,48.1411,45.2347,4.7564,50.0497,0.9223,784,104,54,45,20,932,50.4246,40.2763,53.0547,34.1877,2.5986,36.8389,0.7648,1406,221,102,71,50,1661,44.3089,34.9622,45.4057,11.0471,2.1578,13.2108,2.1671,44.7433,0.5371,0,21,0,5872.34,1089.85,57.7,1477.6,0.863,18934.0,15.4839
2026-04-09,865,1597,209,99,81,2593,42.3423,35.5639,47.8161,15.9299,26.3218,43.2034,0.8088,355,509,78,39,23,932,46.603,39.6387,54.2337,10.9537,21.5933,33.3855,0.7044,510,1088,131,60,58,1661,40.0116,33.3333,44.2457,4.9762,4.7285,9.8179,1.6302,44.5921,0.6117,0,12,0,5778.01,1076.0,53.96,1473.28,0.775,18964.0,15.3763
2026-04-10,2032,448,191,140,58,2593,57.9737,42.8195,51.0728,30.2343,5.77,36.9856,0.6826,716,162,64,46,18,932,62.3142,47.3964,58.0922,19.7586,3.0013,23.6953,0.493,1316,286,127,94,40,1661,55.6007,40.3141,47.1676,10.4758,2.7687,13.2904,2.1729,35.9961,0.6829,0,15,0,5858.87,1093.63,49.58,,4.184,19260.0,16.8673
2026-04-13,1169,1259,243,146,59,2594,57.8236,43.3835,51.5709,19.3549,13.6231,33.4368,0.6215,344,522,76,44,20,932,58.5987,44.7396,57.5563,10.0214,11.2152,21.5512,0.4523,825,737,167,102,39,1662,57.3999,42.6411,48.2409,9.3334,2.4079,11.8856,1.9337,34.1889,0.7245,0,21,0,5808.62,1099.84,50.14,1476.84,3.101,19017.0,15.1108
2026-04-14,1937,497,237,181,61,2594,71.2195,50.2632,54.2912,33.8015,7.2289,41.457,0.7507,669,197,76,51,20,932,70.8068,51.7535,60.343,22.0916,4.7359,26.9959,0.5514,1268,300,161,130,41,1662,71.4452,49.4474,50.9243,11.7099,2.493,14.4611,2.3065,35.623,0.5574,0,20,0,5967.75,1121.88,49.87,1469.42,4.029,19403.0,17.1324
2026-04-15,1692,718,261,204,59,2594,77.8236,56.1067,56.6667,40.1331,6.9697,47.4683,0.8413,571,272,99,65,18,932,76.7516,56.6419,61.7363,27.2049,4.0796,31.5643,0.6316,1121,446,162,139,41,1662,78.4098,55.814,53.8462,12.9282,2.8901,15.904,2.4675,36.2261,0.5245,0,24,0,6091.39,1152.43,51.97,1474.0601,4.342,19699.0,18.5867
2026-04-16,1780,640,251,189,57,2594,83.9085,63.6979,60.1149,33.0665,9.7652,43.1001,0.7483,656,205,81,60,18,932,85.0318,63.2306,65.3805,23.2302,3.6256,26.99,0.5283,1124,435,170,129,39,1662,83.2947,63.9535,57.1855,9.8363,6.1396,16.1101,2.4759,34.6794,0.5461,0,21,5,6226.05,1162.97,50.47,1477.92,3.162,20080.0,20.5194
2026-04-17,1345,1051,275,180,60,2594,85.2963,66.2533,61.4176,20.0626,19.6469,40.4821,0.706,463,388,91,56,19,932,86.7304,65.2497,66.1308,9.6594,14.5809,24.6327,0.4849,882,663,184,124,41,1662,84.5128,66.8023,58.7955,10.4032,5.066,15.8494,2.4221,33.7386,0.8941,0,9,0,6191.92,1170.04,48.51,,2.64,20203.0,20.9005
2026-04-20,964,1437,270,174,61,2594,84.096,64.9756,60.6897,23.7674,13.7189,37.8665,0.6576,321,533,88,54,19,932,84.7134,62.4867,65.2733,13.5209,9.721,23.4926,0.4605,643,904,182,120,42,1662,83.7587,66.3372,58.1395,10.2465,3.9979,14.374,2.1874,33.033,0.6673,0,14,0,6219.09,1174.85,50.32,1469.26,4.076,20168.0,20.3556
2026-04-21,1058,1347,266,164,62,2594,81.1774,65.9526,60.8429,37.622,9.6234,47.5128,0.8053,455,408,79,67,20,932,82.1656,63.762,65.702,27.4191,3.8818,31.3849,0.5988,603,939,187,97,42,1662,80.6377,67.1512,58.1395,10.203,5.7416,16.128,2.4485,36.2828,0.4629,0,15,0,6388.47,1179.03,51.63,1485.8,5.142,20464.0,21.7623
2026-04-22,1094,1305,272,192,65,2594,79.9475,64.6749,61.2644,27.9925,17.552,45.9986,0.7763,396,463,83,82,21,932,80.4671,62.4867,66.3451,18.1524,12.7862,31.2649,0.5938,698,842,189,110,44,1662,79.664,65.8721,58.4377,9.84,4.7657,14.7337,2.2336,32.6993,0.4002,0,13,0,6417.93,1181.12,52.12,1477.96,3.685,20642.0,22.4633
2026-04-23,870,1539,262,151,63,2594,77.6237,63.5475,60.2682,35.9733,18.1655,55.5406,0.9301,356,505,81,71,20,932,79.9363,61.7428,64.4159,27.36,11.8522,40.5019,0.762,514,1034,181,80,43,1662,76.3615,64.5349,57.9606,8.6133,6.3133,15.0387,2.2926,39.093,0.3639,0,6,0,6475.81,1174.31,54.03,1479.95,3.21,20622.0,21.9913
2026-04-24,1724,679,268,213,60,2594,80.8096,67.9444,61.6858,30.5549,16.8069,47.8087,0.7988,619,235,88,84,19,932,83.3333,65.6748,66.3451,15.8626,14.1123,30.3089,0.5705,1105,444,180,129,41,1662,79.4322,69.186,59.0936,14.6924,2.6946,17.4998,2.603,31.7999,0.372,0,10,0,6475.63,1203.84,53.56,,3.086,20988.0,23.7918
2026-04-27,1397,997,277,228,61,2594,82.0907,70.5374,62.2989,40.5361,10.1639,51.212,0.8374,495,356,91,100,19,932,83.121,67.0563,66.6667,27.1569,6.066,33.5995,0.6187,902,641,186,128,42,1662,81.5287,72.4419,59.8688,13.3792,4.0979,17.6125,2.5721,35.828,0.2462,0,15,1,6615.03,1226.18,54.95,1473.0,4.129,21131.0,24.2597
2026-04-28,977,1412,282,190,68,2594,78.6062,71.1387,62.1601,31.0744,19.6775,51.0267,0.8322,433,414,95,87,22,932,81.4225,69.7131,67.2026,24.2596,12.9069,37.2937,0.684,544,998,187,103,46,1662,77.0701,71.9186,59.3564,6.8148,6.7705,13.733,2.022,34.5725,0.401,0,13,0,6641.02,1215.58,55.0,1471.99,2.299,21389.0,25.3984
2026-04-29,1250,1105,316,207,72,2594,77.5655,71.4017,63.2083,28.2685,15.871,47.2222,0.7645,477,365,100,102,24,932,80.1486,70.0319,68.8103,20.6472,10.787,31.6821,0.5766,773,740,216,105,48,1662,76.1574,72.1512,60.0953,7.6213,5.0839,15.5401,2.2757,37.1915,0.3956,0,11,0,6690.9,1220.26,55.57,1487.38,3.492,21652.0,26.5565
2026-04-30,574,1821,277,123,72,2594,68.7757,67.3431,61.4855,18.8132,30.4115,49.6183,0.8156,193,666,83,50,22,932,71.1253,64.6121,66.4523,12.2911,23.0107,35.4289,0.6541,381,1155,194,73,50,1662,67.4957,68.8372,58.7254,6.522,7.4008,14.1893,2.1276,33.6327,0.4197,0,9,0,6598.87,1192.35,54.34,1474.01,2.37,21294.0,24.1131
